timestamps population node_ids
1525.2999999992603 cortcol 75
1854.699999998961 cortcol 59
1899.3999999989203 cortcol 74
1815.7999999989963 cortcol 74
1525.2999999992603 cortcol 70
1815.7999999989963 cortcol 70
1857.2999999989584 cortcol 70
1899.49999999892 cortcol 70
1525.2999999992603 cortcol 71
1815.6999999989964 cortcol 71
1857.3999999989585 cortcol 71
1899.3999999989203 cortcol 71
1525.3999999992604 cortcol 72
1815.7999999989963 cortcol 72
1857.4999999989584 cortcol 72
1899.59999999892 cortcol 72
1525.2999999992603 cortcol 73
1815.6999999989964 cortcol 73
1857.3999999989585 cortcol 73
1899.3999999989203 cortcol 73
1525.3999999992604 cortcol 74
1857.4999999989584 cortcol 74
1854.0999999989613 cortcol 34
1813.2999999989984 cortcol 59
1895.8999999989237 cortcol 58
1812.099999999 cortcol 42
1854.1999999989612 cortcol 42
1893.4999999989257 cortcol 42
1521.8999999992636 cortcol 43
1812.099999999 cortcol 43
1854.1999999989612 cortcol 43
1521.9999999992635 cortcol 44
1521.7999999992635 cortcol 42
1812.099999999 cortcol 44
1521.2999999992642 cortcol 45
1812.099999999 cortcol 45
1854.1999999989612 cortcol 45
1521.6999999992638 cortcol 46
1812.099999999 cortcol 46
1853.2999999989624 cortcol 46
1521.599999999264 cortcol 47
1854.0999999989613 cortcol 44
1854.0999999989613 cortcol 41
1812.099999999 cortcol 41
1521.6999999992638 cortcol 41
1811.799999999 cortcol 35
1854.1999999989612 cortcol 35
1521.8999999992636 cortcol 36
1812.099999999 cortcol 36
1854.0999999989613 cortcol 36
1521.9999999992635 cortcol 37
1812.2999999989995 cortcol 37
1854.1999999989612 cortcol 37
1521.6999999992638 cortcol 38
1812.199999999 cortcol 38
1854.1999999989612 cortcol 38
1521.9999999992635 cortcol 39
1812.2999999989995 cortcol 39
1852.799999998963 cortcol 39
1521.6999999992638 cortcol 40
1811.999999999 cortcol 40
1853.7999999989615 cortcol 40
1812.2999999989995 cortcol 47
1852.6999999989628 cortcol 47
1521.499999999264 cortcol 48
1811.899999999 cortcol 48
1854.8999999989608 cortcol 54
1896.499999998923 cortcol 54
1522.8999999992627 cortcol 55
1813.2999999989984 cortcol 55
1854.7999999989609 cortcol 55
1895.8999999989237 cortcol 55
1522.7999999992628 cortcol 56
1813.2999999989984 cortcol 56
1854.7999999989609 cortcol 56
1896.7999999989229 cortcol 56
1522.7999999992628 cortcol 57
1813.1999999989987 cortcol 57
1854.599999998961 cortcol 57
1896.6999999989227 cortcol 57
1522.8999999992627 cortcol 58
1813.2999999989984 cortcol 58
1854.699999998961 cortcol 58
1813.2999999989984 cortcol 54
1522.8999999992627 cortcol 59
1522.8999999992627 cortcol 54
1854.7999999989609 cortcol 53
1853.599999998962 cortcol 48
1521.2999999992642 cortcol 49
1812.199999999 cortcol 49
1853.1999999989623 cortcol 49
1521.7999999992635 cortcol 50
1812.199999999 cortcol 50
1853.9999999989616 cortcol 50
1893.8999999989253 cortcol 50
1521.8999999992636 cortcol 51
1812.199999999 cortcol 51
1853.9999999989616 cortcol 51
1522.7999999992628 cortcol 52
1813.2999999989984 cortcol 52
1854.599999998961 cortcol 52
1896.1999999989232 cortcol 52
1522.7999999992628 cortcol 53
1813.2999999989984 cortcol 53
1896.299999998923 cortcol 53
1373.099999999399 cortcol 77
1340.4999999994286 cortcol 77
1250.99999999951 cortcol 77
1110.299999999638 cortcol 60
1149.4999999996023 cortcol 60
1190.9999999995646 cortcol 60
1223.499999999535 cortcol 60
1250.5999999995104 cortcol 60
1340.5999999994283 cortcol 60
1372.999999999399 cortcol 60
1077.399999999668 cortcol 60
1403.2999999993715 cortcol 60
1478.7999999993028 cortcol 60
1026.0999999997146 cortcol 61
1049.899999999693 cortcol 61
1077.399999999668 cortcol 61
1110.199999999638 cortcol 61
1149.3999999996024 cortcol 61
1190.9999999995646 cortcol 61
1449.2999999993297 cortcol 60
1050.3999999996925 cortcol 60
1026.1999999997145 cortcol 60
1476.299999999305 cortcol 59
1338.0999999994308 cortcol 58
1369.599999999402 cortcol 58
1400.7999999993738 cortcol 58
1445.699999999333 cortcol 58
1476.299999999305 cortcol 58
1023.6999999997169 cortcol 59
1047.3999999996952 cortcol 59
1074.8999999996702 cortcol 59
1107.7999999996402 cortcol 59
1146.9999999996046 cortcol 59
1188.4999999995669 cortcol 59
1221.0999999995372 cortcol 59
1247.8999999995128 cortcol 59
1338.0999999994308 cortcol 59
1369.799999999402 cortcol 59
1400.8999999993737 cortcol 59
1445.7999999993328 cortcol 59
1223.599999999535 cortcol 61
1250.3999999995106 cortcol 61
1340.4999999994286 cortcol 61
1372.2999999993997 cortcol 61
1190.9999999995646 cortcol 63
1223.499999999535 cortcol 63
1250.6999999995105 cortcol 63
1340.4999999994286 cortcol 63
1372.8999999993991 cortcol 63
1403.2999999993715 cortcol 63
1448.99999999933 cortcol 63
1478.7999999993028 cortcol 63
1026.1999999997145 cortcol 64
1050.3999999996925 cortcol 64
1077.4999999996678 cortcol 64
1110.399999999638 cortcol 64
1149.5999999996022 cortcol 64
1191.0999999995645 cortcol 64
1223.599999999535 cortcol 64
1251.09999999951 cortcol 64
1340.5999999994283 cortcol 64
1149.3999999996024 cortcol 63
1247.8999999995128 cortcol 58
1110.299999999638 cortcol 63
1050.0999999996927 cortcol 63
1403.2999999993715 cortcol 61
1448.99999999933 cortcol 61
1478.7999999993028 cortcol 61
1026.1999999997145 cortcol 62
1050.1999999996926 cortcol 62
1077.399999999668 cortcol 62
1110.399999999638 cortcol 62
1149.4999999996023 cortcol 62
1190.9999999995646 cortcol 62
1223.499999999535 cortcol 62
1250.5999999995104 cortcol 62
1340.5999999994283 cortcol 62
1372.8999999993991 cortcol 62
1403.3999999993714 cortcol 62
1448.6999999993302 cortcol 62
1478.8999999993027 cortcol 62
1026.0999999997146 cortcol 63
1077.399999999668 cortcol 63
1372.999999999399 cortcol 64
1220.9999999995373 cortcol 58
1146.9999999996046 cortcol 58
1445.8999999993327 cortcol 53
1476.299999999305 cortcol 53
1023.6999999997169 cortcol 54
1047.0999999996957 cortcol 54
1074.8999999996702 cortcol 54
1107.6999999996403 cortcol 54
1146.9999999996046 cortcol 54
1400.7999999993738 cortcol 53
1188.5999999995668 cortcol 54
1247.8999999995128 cortcol 54
1338.0999999994308 cortcol 54
1369.899999999402 cortcol 54
1400.8999999993737 cortcol 54
1446.3999999993323 cortcol 54
1476.299999999305 cortcol 54
1023.6999999997169 cortcol 55
1220.9999999995373 cortcol 54
1369.699999999402 cortcol 53
1338.0999999994308 cortcol 53
1247.8999999995128 cortcol 53
1107.7999999996402 cortcol 52
1146.9999999996046 cortcol 52
1188.4999999995669 cortcol 52
1221.0999999995372 cortcol 52
1247.8999999995128 cortcol 52
1338.0999999994308 cortcol 52
1369.599999999402 cortcol 52
1400.7999999993738 cortcol 52
1446.0999999993326 cortcol 52
1476.299999999305 cortcol 52
1023.6999999997169 cortcol 53
1047.1999999996954 cortcol 53
1074.8999999996702 cortcol 53
1107.6999999996403 cortcol 53
1146.9999999996046 cortcol 53
1188.4999999995669 cortcol 53
1221.0999999995372 cortcol 53
1047.3999999996952 cortcol 55
1074.7999999996705 cortcol 55
1107.7999999996402 cortcol 55
1146.9999999996046 cortcol 55
1023.6999999997169 cortcol 57
1047.0999999996957 cortcol 57
1074.8999999996702 cortcol 57
1107.6999999996403 cortcol 57
1146.8999999996047 cortcol 57
1188.4999999995669 cortcol 57
1220.9999999995373 cortcol 57
1247.8999999995128 cortcol 57
1337.9999999994309 cortcol 57
1369.599999999402 cortcol 57
1400.7999999993738 cortcol 57
1445.9999999993329 cortcol 57
1476.299999999305 cortcol 57
1023.6999999997169 cortcol 58
1047.1999999996954 cortcol 58
1074.8999999996702 cortcol 58
1107.6999999996403 cortcol 58
1476.299999999305 cortcol 56
1188.4999999995669 cortcol 58
1445.9999999993329 cortcol 56
1369.799999999402 cortcol 56
1188.4999999995669 cortcol 55
1221.0999999995372 cortcol 55
1247.8999999995128 cortcol 55
1338.0999999994308 cortcol 55
1369.599999999402 cortcol 55
1400.7999999993738 cortcol 55
1445.9999999993329 cortcol 55
1476.299999999305 cortcol 55
1023.6999999997169 cortcol 56
1047.2999999996953 cortcol 56
1074.7999999996705 cortcol 56
1107.7999999996402 cortcol 56
1146.9999999996046 cortcol 56
1188.4999999995669 cortcol 56
1220.9999999995373 cortcol 56
1248.0999999995126 cortcol 56
1338.0999999994308 cortcol 56
1400.7999999993738 cortcol 56
1403.3999999993714 cortcol 64
1449.2999999993297 cortcol 64
1478.8999999993027 cortcol 64
1050.3999999996925 cortcol 73
1077.4999999996678 cortcol 73
1110.399999999638 cortcol 73
1149.4999999996023 cortcol 73
1191.0999999995645 cortcol 73
1223.599999999535 cortcol 73
1250.3999999995106 cortcol 73
1026.1999999997145 cortcol 73
1340.4999999994286 cortcol 73
1403.2999999993715 cortcol 73
1449.2999999993297 cortcol 73
1478.7999999993028 cortcol 73
1026.1999999997145 cortcol 74
1049.9999999996928 cortcol 74
1077.4999999996678 cortcol 74
1110.399999999638 cortcol 74
1372.8999999993991 cortcol 73
1478.8999999993027 cortcol 72
1449.2999999993297 cortcol 72
1403.3999999993714 cortcol 72
1223.499999999535 cortcol 71
1250.5999999995104 cortcol 71
1340.4999999994286 cortcol 71
1372.8999999993991 cortcol 71
1403.2999999993715 cortcol 71
1449.1999999993295 cortcol 71
1478.7999999993028 cortcol 71
1026.1999999997145 cortcol 72
1050.1999999996926 cortcol 72
1077.4999999996678 cortcol 72
1110.299999999638 cortcol 72
1149.4999999996023 cortcol 72
1191.0999999995645 cortcol 72
1223.599999999535 cortcol 72
1250.99999999951 cortcol 72
1340.5999999994283 cortcol 72
1372.999999999399 cortcol 72
1149.4999999996023 cortcol 74
1191.0999999995645 cortcol 74
1223.599999999535 cortcol 74
1250.3999999995106 cortcol 74
1110.299999999638 cortcol 76
1149.4999999996023 cortcol 76
1190.9999999995646 cortcol 76
1223.599999999535 cortcol 76
1251.09999999951 cortcol 76
1340.5999999994283 cortcol 76
1372.8999999993991 cortcol 76
1403.2999999993715 cortcol 76
1449.3999999993296 cortcol 76
1478.8999999993027 cortcol 76
1026.1999999997145 cortcol 77
1050.2999999996923 cortcol 77
1077.399999999668 cortcol 77
1110.199999999638 cortcol 77
1149.3999999996024 cortcol 77
1190.9999999995646 cortcol 77
1223.599999999535 cortcol 77
1077.4999999996678 cortcol 76
1191.0999999995645 cortcol 71
1050.3999999996925 cortcol 76
1478.8999999993027 cortcol 75
1340.5999999994283 cortcol 74
1372.0999999994 cortcol 74
1403.3999999993714 cortcol 74
1448.5999999993303 cortcol 74
1478.8999999993027 cortcol 74
1026.1999999997145 cortcol 75
1049.9999999996928 cortcol 75
1077.4999999996678 cortcol 75
1110.299999999638 cortcol 75
1149.4999999996023 cortcol 75
1190.9999999995646 cortcol 75
1223.599999999535 cortcol 75
1250.4999999995105 cortcol 75
1340.5999999994283 cortcol 75
1372.2999999993997 cortcol 75
1403.2999999993715 cortcol 75
1449.2999999993297 cortcol 75
1026.1999999997145 cortcol 76
1149.4999999996023 cortcol 71
1110.199999999638 cortcol 71
1077.399999999668 cortcol 71
1340.5999999994283 cortcol 66
1372.5999999993994 cortcol 66
1403.3999999993714 cortcol 66
1449.3999999993296 cortcol 66
1478.7999999993028 cortcol 66
1026.1999999997145 cortcol 67
1050.3999999996925 cortcol 67
1077.399999999668 cortcol 67
1110.399999999638 cortcol 67
1149.5999999996022 cortcol 67
1190.9999999995646 cortcol 67
1223.499999999535 cortcol 67
1250.4999999995105 cortcol 67
1340.5999999994283 cortcol 67
1372.8999999993991 cortcol 67
1403.2999999993715 cortcol 67
1448.79999999933 cortcol 67
1250.4999999995105 cortcol 66
1478.8999999993027 cortcol 67
1223.599999999535 cortcol 66
1149.4999999996023 cortcol 66
1026.1999999997145 cortcol 65
1050.3999999996925 cortcol 65
1077.4999999996678 cortcol 65
1110.399999999638 cortcol 65
1149.4999999996023 cortcol 65
1190.9999999995646 cortcol 65
1223.599999999535 cortcol 65
1250.3999999995106 cortcol 65
1340.4999999994286 cortcol 65
1372.8999999993991 cortcol 65
1403.2999999993715 cortcol 65
1449.2999999993297 cortcol 65
1478.8999999993027 cortcol 65
1026.1999999997145 cortcol 66
1050.3999999996925 cortcol 66
1077.4999999996678 cortcol 66
1110.299999999638 cortcol 66
1191.0999999995645 cortcol 66
535.8000000001605 cortcol 77
1026.1999999997145 cortcol 68
1077.4999999996678 cortcol 68
1448.79999999933 cortcol 69
1478.7999999993028 cortcol 69
1026.1999999997145 cortcol 70
1049.9999999996928 cortcol 70
1077.399999999668 cortcol 70
1110.299999999638 cortcol 70
1149.4999999996023 cortcol 70
1190.9999999995646 cortcol 70
1223.599999999535 cortcol 70
1250.5999999995104 cortcol 70
1340.5999999994283 cortcol 70
1372.8999999993991 cortcol 70
1403.2999999993715 cortcol 70
1449.2999999993297 cortcol 70
1478.7999999993028 cortcol 70
1026.0999999997146 cortcol 71
1049.799999999693 cortcol 71
1403.2999999993715 cortcol 69
1049.899999999693 cortcol 68
1372.2999999993997 cortcol 69
1250.6999999995105 cortcol 69
1110.399999999638 cortcol 68
1149.4999999996023 cortcol 68
1191.0999999995645 cortcol 68
1223.599999999535 cortcol 68
1250.5999999995104 cortcol 68
1340.5999999994283 cortcol 68
1372.999999999399 cortcol 68
1403.3999999993714 cortcol 68
1449.3999999993296 cortcol 68
1478.7999999993028 cortcol 68
1026.1999999997145 cortcol 69
1050.1999999996926 cortcol 69
1077.399999999668 cortcol 69
1110.399999999638 cortcol 69
1149.4999999996023 cortcol 69
1190.9999999995646 cortcol 69
1223.499999999535 cortcol 69
1340.5999999994283 cortcol 69
1857.4999999989584 cortcol 79
969.699999999766 cortcol 76
902.0999999998272 cortcol 76
456.8000000001696 cortcol 72
25.300000000100223 cortcol 73
52.60000000009915 cortcol 73
243.5000000001211 cortcol 73
303.1000000001346 cortcol 73
341.3000000001433 cortcol 73
456.7000000001696 cortcol 73
341.40000000014334 cortcol 72
25.300000000100223 cortcol 74
243.40000000012108 cortcol 74
303.1000000001346 cortcol 74
341.40000000014334 cortcol 74
456.8000000001696 cortcol 74
25.300000000100223 cortcol 75
52.60000000009915 cortcol 75
243.40000000012108 cortcol 75
52.60000000009915 cortcol 74
303.1000000001346 cortcol 72
243.5000000001211 cortcol 72
52.60000000009915 cortcol 72
243.40000000012108 cortcol 69
303.0000000001346 cortcol 69
341.40000000014334 cortcol 69
456.7000000001696 cortcol 69
25.300000000100223 cortcol 70
52.60000000009915 cortcol 70
243.40000000012108 cortcol 70
303.0000000001346 cortcol 70
341.40000000014334 cortcol 70
456.8000000001696 cortcol 70
25.20000000010022 cortcol 71
52.50000000009916 cortcol 71
243.40000000012108 cortcol 71
303.1000000001346 cortcol 71
341.3000000001433 cortcol 71
456.8000000001696 cortcol 71
25.400000000100224 cortcol 72
303.1000000001346 cortcol 75
341.40000000014334 cortcol 75
456.8000000001696 cortcol 75
25.300000000100223 cortcol 76
341.40000000014334 cortcol 79
456.7000000001696 cortcol 79
533.3000000001628 cortcol 0
556.3000000001418 cortcol 0
602.8000000000995 cortcol 0
640.7000000000651 cortcol 0
687.6000000000224 cortcol 0
772.3999999999453 cortcol 0
828.1999999998945 cortcol 0
858.7999999998667 cortcol 0
899.4999999998297 cortcol 0
933.8999999997984 cortcol 0
967.0999999997682 cortcol 0
533.3000000001628 cortcol 1
556.2000000001419 cortcol 1
602.7000000000996 cortcol 1
640.6000000000652 cortcol 1
303.1000000001346 cortcol 79
52.40000000009916 cortcol 69
243.40000000012108 cortcol 79
25.400000000100224 cortcol 79
52.700000000099145 cortcol 76
243.60000000012116 cortcol 76
303.1000000001346 cortcol 76
341.40000000014334 cortcol 76
456.9000000001696 cortcol 76
25.300000000100223 cortcol 77
52.60000000009915 cortcol 77
243.40000000012108 cortcol 77
303.1000000001346 cortcol 77
341.40000000014334 cortcol 77
456.8000000001696 cortcol 77
25.400000000100224 cortcol 78
52.60000000009915 cortcol 78
243.5000000001211 cortcol 78
303.1000000001346 cortcol 78
341.40000000014334 cortcol 78
456.8000000001696 cortcol 78
52.700000000099145 cortcol 79
687.7000000000223 cortcol 1
25.20000000010022 cortcol 69
341.40000000014334 cortcol 68
22.40000000010018 cortcol 59
50.0000000000993 cortcol 59
240.9000000001205 cortcol 59
300.60000000013406 cortcol 59
338.9000000001428 cortcol 59
454.300000000169 cortcol 59
25.300000000100223 cortcol 60
454.300000000169 cortcol 58
52.700000000099145 cortcol 60
303.1000000001346 cortcol 60
341.3000000001433 cortcol 60
456.8000000001696 cortcol 60
25.20000000010022 cortcol 61
52.60000000009915 cortcol 61
243.5000000001211 cortcol 61
303.0000000001346 cortcol 61
243.40000000012108 cortcol 60
338.9000000001428 cortcol 58
300.60000000013406 cortcol 58
240.9000000001205 cortcol 58
300.60000000013406 cortcol 55
338.9000000001428 cortcol 55
454.300000000169 cortcol 55
22.40000000010018 cortcol 56
49.80000000009931 cortcol 56
240.9000000001205 cortcol 56
300.60000000013406 cortcol 56
338.9000000001428 cortcol 56
454.300000000169 cortcol 56
22.40000000010018 cortcol 57
49.70000000009932 cortcol 57
240.9000000001205 cortcol 57
300.50000000013404 cortcol 57
338.9000000001428 cortcol 57
454.300000000169 cortcol 57
22.40000000010018 cortcol 58
49.80000000009931 cortcol 58
341.3000000001433 cortcol 61
456.8000000001696 cortcol 61
25.300000000100223 cortcol 62
52.50000000009916 cortcol 62
456.8000000001696 cortcol 65
25.300000000100223 cortcol 66
52.60000000009915 cortcol 66
243.5000000001211 cortcol 66
303.1000000001346 cortcol 66
341.40000000014334 cortcol 66
456.8000000001696 cortcol 66
25.300000000100223 cortcol 67
52.700000000099145 cortcol 67
243.5000000001211 cortcol 67
303.1000000001346 cortcol 67
341.40000000014334 cortcol 67
456.8000000001696 cortcol 67
25.300000000100223 cortcol 68
52.60000000009915 cortcol 68
243.5000000001211 cortcol 68
303.1000000001346 cortcol 68
341.40000000014334 cortcol 65
456.8000000001696 cortcol 68
303.1000000001346 cortcol 65
52.700000000099145 cortcol 65
243.40000000012108 cortcol 62
303.1000000001346 cortcol 62
341.40000000014334 cortcol 62
456.8000000001696 cortcol 62
25.300000000100223 cortcol 63
52.50000000009916 cortcol 63
243.40000000012108 cortcol 63
303.1000000001346 cortcol 63
341.3000000001433 cortcol 63
456.7000000001696 cortcol 63
25.300000000100223 cortcol 64
52.60000000009915 cortcol 64
243.5000000001211 cortcol 64
303.1000000001346 cortcol 64
341.40000000014334 cortcol 64
456.8000000001696 cortcol 64
25.300000000100223 cortcol 65
243.5000000001211 cortcol 65
240.9000000001205 cortcol 55
772.3999999999453 cortcol 1
858.7999999998667 cortcol 1
602.9000000000995 cortcol 11
640.800000000065 cortcol 11
687.4000000000226 cortcol 11
772.3999999999453 cortcol 11
828.1999999998945 cortcol 11
858.7999999998667 cortcol 11
899.4999999998297 cortcol 11
556.2000000001419 cortcol 11
933.8999999997984 cortcol 11
533.3000000001628 cortcol 12
556.2000000001419 cortcol 12
603.0000000000994 cortcol 12
640.9000000000649 cortcol 12
687.5000000000225 cortcol 12
772.4999999999452 cortcol 12
828.1999999998945 cortcol 12
967.0999999997682 cortcol 11
533.3000000001628 cortcol 11
967.199999999768 cortcol 10
933.8999999997984 cortcol 10
640.7000000000651 cortcol 9
687.3000000000227 cortcol 9
772.3999999999453 cortcol 9
828.0999999998946 cortcol 9
858.7999999998667 cortcol 9
899.4999999998297 cortcol 9
933.8999999997984 cortcol 9
967.0999999997682 cortcol 9
533.3000000001628 cortcol 10
556.4000000001417 cortcol 10
602.9000000000995 cortcol 10
640.9000000000649 cortcol 10
687.6000000000224 cortcol 10
772.3999999999453 cortcol 10
828.1999999998945 cortcol 10
858.7999999998667 cortcol 10
899.4999999998297 cortcol 10
858.7999999998667 cortcol 12
899.5999999998296 cortcol 12
933.8999999997984 cortcol 12
966.8999999997684 cortcol 12
967.0999999997682 cortcol 14
533.3000000001628 cortcol 15
556.6000000001416 cortcol 15
603.0000000000994 cortcol 15
640.7000000000651 cortcol 15
687.8000000000222 cortcol 15
772.3999999999453 cortcol 15
828.1999999998945 cortcol 15
858.8999999998666 cortcol 15
899.5999999998296 cortcol 15
933.9999999997984 cortcol 15
967.0999999997682 cortcol 15
533.3000000001628 cortcol 16
556.2000000001419 cortcol 16
602.9000000000995 cortcol 16
640.7000000000651 cortcol 16
687.6000000000224 cortcol 16
933.7999999997984 cortcol 14
602.9000000000995 cortcol 9
899.4999999998297 cortcol 14
828.0999999998946 cortcol 14
533.3000000001628 cortcol 13
556.2000000001419 cortcol 13
603.0000000000994 cortcol 13
640.800000000065 cortcol 13
687.6000000000224 cortcol 13
772.3999999999453 cortcol 13
828.1999999998945 cortcol 13
858.6999999998668 cortcol 13
899.4999999998297 cortcol 13
933.8999999997984 cortcol 13
967.199999999768 cortcol 13
533.3000000001628 cortcol 14
556.2000000001419 cortcol 14
603.0000000000994 cortcol 14
640.7000000000651 cortcol 14
687.6000000000224 cortcol 14
772.3999999999453 cortcol 14
858.7999999998667 cortcol 14
828.0999999998946 cortcol 1
556.2000000001419 cortcol 9
967.0999999997682 cortcol 8
858.6999999998668 cortcol 3
899.4999999998297 cortcol 3
933.8999999997984 cortcol 3
967.0999999997682 cortcol 3
533.3000000001628 cortcol 4
556.2000000001419 cortcol 4
603.0000000000994 cortcol 4
828.1999999998945 cortcol 3
640.800000000065 cortcol 4
772.3999999999453 cortcol 4
828.1999999998945 cortcol 4
858.6999999998668 cortcol 4
899.4999999998297 cortcol 4
933.7999999997984 cortcol 4
967.0999999997682 cortcol 4
533.2000000001628 cortcol 5
687.7000000000223 cortcol 4
772.3999999999453 cortcol 3
687.6000000000224 cortcol 3
640.7000000000651 cortcol 3
899.4999999998297 cortcol 1
933.7999999997984 cortcol 1
967.0999999997682 cortcol 1
533.3000000001628 cortcol 2
556.4000000001417 cortcol 2
602.8000000000995 cortcol 2
640.7000000000651 cortcol 2
687.7000000000223 cortcol 2
772.3999999999453 cortcol 2
828.2999999998945 cortcol 2
858.7999999998667 cortcol 2
899.5999999998296 cortcol 2
933.9999999997984 cortcol 2
967.199999999768 cortcol 2
533.3000000001628 cortcol 3
556.2000000001419 cortcol 3
602.9000000000995 cortcol 3
556.2000000001419 cortcol 5
602.9000000000995 cortcol 5
640.6000000000652 cortcol 5
687.5000000000225 cortcol 5
687.7000000000223 cortcol 7
772.3999999999453 cortcol 7
828.1999999998945 cortcol 7
858.6999999998668 cortcol 7
899.4999999998297 cortcol 7
933.8999999997984 cortcol 7
966.9999999997684 cortcol 7
533.3000000001628 cortcol 8
556.4000000001417 cortcol 8
602.9000000000995 cortcol 8
640.7000000000651 cortcol 8
687.7000000000223 cortcol 8
772.3999999999453 cortcol 8
828.1999999998945 cortcol 8
858.7999999998667 cortcol 8
899.4999999998297 cortcol 8
933.8999999997984 cortcol 8
640.6000000000652 cortcol 7
533.3000000001628 cortcol 9
602.8000000000995 cortcol 7
533.3000000001628 cortcol 7
772.3999999999453 cortcol 5
828.0999999998946 cortcol 5
858.6999999998668 cortcol 5
899.4999999998297 cortcol 5
933.7999999997984 cortcol 5
967.0999999997682 cortcol 5
533.3000000001628 cortcol 6
556.2000000001419 cortcol 6
603.1000000000993 cortcol 6
640.7000000000651 cortcol 6
687.5000000000225 cortcol 6
772.3999999999453 cortcol 6
828.1999999998945 cortcol 6
858.7999999998667 cortcol 6
899.5999999998296 cortcol 6
933.8999999997984 cortcol 6
966.9999999997684 cortcol 6
556.2000000001419 cortcol 7
772.3999999999453 cortcol 16
49.9000000000993 cortcol 55
454.300000000169 cortcol 54
300.60000000013406 cortcol 17
338.80000000014275 cortcol 17
454.200000000169 cortcol 17
22.30000000010018 cortcol 18
49.80000000009931 cortcol 18
240.9000000001205 cortcol 18
300.60000000013406 cortcol 18
240.9000000001205 cortcol 17
338.80000000014275 cortcol 18
22.40000000010018 cortcol 19
49.80000000009931 cortcol 19
240.9000000001205 cortcol 19
300.60000000013406 cortcol 19
338.9000000001428 cortcol 19
454.300000000169 cortcol 19
22.500000000100183 cortcol 20
454.300000000169 cortcol 18
49.80000000009931 cortcol 17
22.500000000100183 cortcol 17
454.300000000169 cortcol 16
22.30000000010018 cortcol 14
49.9000000000993 cortcol 14
240.9000000001205 cortcol 14
300.60000000013406 cortcol 14
338.9000000001428 cortcol 14
454.300000000169 cortcol 14
22.30000000010018 cortcol 15
49.9000000000993 cortcol 15
240.9000000001205 cortcol 15
300.60000000013406 cortcol 15
338.9000000001428 cortcol 15
454.300000000169 cortcol 15
22.500000000100183 cortcol 16
49.80000000009931 cortcol 16
240.9000000001205 cortcol 16
300.60000000013406 cortcol 16
338.9000000001428 cortcol 16
49.80000000009931 cortcol 20
240.9000000001205 cortcol 20
300.60000000013406 cortcol 20
338.9000000001428 cortcol 20
241.0000000001205 cortcol 24
300.60000000013406 cortcol 24
338.9000000001428 cortcol 24
454.400000000169 cortcol 24
22.600000000100184 cortcol 25
49.9000000000993 cortcol 25
240.9000000001205 cortcol 25
300.60000000013406 cortcol 25
338.9000000001428 cortcol 25
454.300000000169 cortcol 25
22.40000000010018 cortcol 26
49.70000000009932 cortcol 26
240.9000000001205 cortcol 26
300.60000000013406 cortcol 26
338.80000000014275 cortcol 26
454.200000000169 cortcol 26
22.500000000100183 cortcol 27
49.9000000000993 cortcol 24
454.300000000169 cortcol 13
22.600000000100184 cortcol 24
338.9000000001428 cortcol 23
454.300000000169 cortcol 20
22.40000000010018 cortcol 21
49.60000000009932 cortcol 21
240.9000000001205 cortcol 21
300.60000000013406 cortcol 21
338.80000000014275 cortcol 21
454.300000000169 cortcol 21
22.500000000100183 cortcol 22
50.0000000000993 cortcol 22
240.9000000001205 cortcol 22
300.60000000013406 cortcol 22
338.9000000001428 cortcol 22
454.300000000169 cortcol 22
22.40000000010018 cortcol 23
49.80000000009931 cortcol 23
241.0000000001205 cortcol 23
300.60000000013406 cortcol 23
454.400000000169 cortcol 23
50.0000000000993 cortcol 27
338.9000000001428 cortcol 13
240.9000000001205 cortcol 13
338.9000000001428 cortcol 3
454.300000000169 cortcol 3
22.500000000100183 cortcol 4
49.9000000000993 cortcol 4
240.9000000001205 cortcol 4
300.60000000013406 cortcol 4
338.9000000001428 cortcol 4
300.60000000013406 cortcol 3
454.300000000169 cortcol 4
49.9000000000993 cortcol 5
240.9000000001205 cortcol 5
300.60000000013406 cortcol 5
338.9000000001428 cortcol 5
454.200000000169 cortcol 5
22.40000000010018 cortcol 6
49.80000000009931 cortcol 6
22.500000000100183 cortcol 5
240.9000000001205 cortcol 3
49.80000000009931 cortcol 3
22.600000000100184 cortcol 3
49.9000000000993 cortcol 0
240.9000000001205 cortcol 0
300.60000000013406 cortcol 0
338.9000000001428 cortcol 0
454.300000000169 cortcol 0
22.40000000010018 cortcol 1
49.9000000000993 cortcol 1
240.9000000001205 cortcol 1
300.50000000013404 cortcol 1
338.9000000001428 cortcol 1
454.300000000169 cortcol 1
22.600000000100184 cortcol 2
50.0000000000993 cortcol 2
240.9000000001205 cortcol 2
300.60000000013406 cortcol 2
338.9000000001428 cortcol 2
454.400000000169 cortcol 2
240.9000000001205 cortcol 6
300.60000000013406 cortcol 6
338.9000000001428 cortcol 6
454.300000000169 cortcol 6
300.60000000013406 cortcol 10
338.9000000001428 cortcol 10
454.300000000169 cortcol 10
22.500000000100183 cortcol 11
49.9000000000993 cortcol 11
240.9000000001205 cortcol 11
300.60000000013406 cortcol 11
338.9000000001428 cortcol 11
454.300000000169 cortcol 11
22.600000000100184 cortcol 12
50.0000000000993 cortcol 12
241.0000000001205 cortcol 12
300.60000000013406 cortcol 12
338.9000000001428 cortcol 12
454.300000000169 cortcol 12
22.500000000100183 cortcol 13
